$LOC_BLANK,$BRANCH_COUNT,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CYCLOMATIC_COMPLEXITY,$DESIGN_COMPLEXITY,$ESSENTIAL_COMPLEXITY,$LOC_EXECUTABLE,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$LOC_TOTAL,$>Defective
0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,15.63,4.0,250.04,0.02,16.0,0.25,13.89,62.51,7.0,9.0,7.0,8.0,4.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,15.63,4.0,250.04,0.02,16.0,0.25,13.89,62.51,7.0,9.0,7.0,8.0,4.0,0
4.0,5.0,0.0,0.0,3.0,2.0,1.0,13.0,28.72,8.02,1851.77,0.08,47.0,0.12,102.88,230.62,21.0,26.0,17.0,13.0,19.0,0
4.0,5.0,0.0,0.0,3.0,2.0,1.0,13.0,28.72,8.02,1851.77,0.08,47.0,0.12,102.88,230.62,21.0,26.0,17.0,13.0,19.0,0
4.0,5.0,0.0,0.0,3.0,2.0,1.0,13.0,28.72,8.02,1851.77,0.08,47.0,0.12,102.88,230.62,21.0,26.0,17.0,13.0,19.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,15.23,4.0,243.67,0.02,16.0,0.25,13.54,60.92,6.0,10.0,6.0,8.0,2.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,15.23,4.0,243.67,0.02,16.0,0.25,13.54,60.92,6.0,10.0,6.0,8.0,2.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,15.23,4.0,243.67,0.02,16.0,0.25,13.54,60.92,6.0,10.0,6.0,8.0,2.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,15.23,4.0,243.67,0.02,16.0,0.25,13.54,60.92,6.0,10.0,6.0,8.0,2.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,15.23,4.0,243.67,0.02,16.0,0.25,13.54,60.92,6.0,10.0,6.0,8.0,2.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,15.23,4.0,243.67,0.02,16.0,0.25,13.54,60.92,6.0,10.0,6.0,8.0,2.0,0
3.0,5.0,1.0,0.0,3.0,1.0,3.0,11.0,15.27,12.44,2364.32,0.06,42.0,0.08,131.35,189.99,16.0,26.0,9.0,14.0,18.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,12.55,4.0,200.76,0.02,14.0,0.25,11.15,50.19,4.0,10.0,4.0,8.0,2.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,12.55,4.0,200.76,0.02,14.0,0.25,11.15,50.19,4.0,10.0,4.0,8.0,2.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,12.55,4.0,200.76,0.02,14.0,0.25,11.15,50.19,4.0,10.0,4.0,8.0,2.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,12.55,4.0,200.76,0.02,14.0,0.25,11.15,50.19,4.0,10.0,4.0,8.0,2.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,12.55,4.0,200.76,0.02,14.0,0.25,11.15,50.19,4.0,10.0,4.0,8.0,2.0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,12.55,4.0,200.76,0.02,14.0,0.25,11.15,50.19,4.0,10.0,4.0,8.0,2.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,13.88,4.0,222.03,0.02,15.0,0.25,12.33,55.51,5.0,10.0,5.0,8.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,13.88,4.0,222.03,0.02,15.0,0.25,12.33,55.51,5.0,10.0,5.0,8.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,13.88,4.0,222.03,0.02,15.0,0.25,12.33,55.51,5.0,10.0,5.0,8.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,13.88,4.0,222.03,0.02,15.0,0.25,12.33,55.51,5.0,10.0,5.0,8.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,14.34,3.5,175.66,0.02,14.0,0.29,9.76,50.19,5.0,9.0,5.0,7.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,14.34,3.5,175.66,0.02,14.0,0.29,9.76,50.19,5.0,9.0,5.0,7.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,14.34,3.5,175.66,0.02,14.0,0.29,9.76,50.19,5.0,9.0,5.0,7.0,4.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,14.34,3.5,175.66,0.02,14.0,0.29,9.76,50.19,5.0,9.0,5.0,7.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,14.34,3.5,175.66,0.02,14.0,0.29,9.76,50.19,5.0,9.0,5.0,7.0,4.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,14.34,3.5,175.66,0.02,14.0,0.29,9.76,50.19,5.0,9.0,5.0,7.0,4.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,14.34,3.5,175.66,0.02,14.0,0.29,9.76,50.19,5.0,9.0,5.0,7.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,14.34,3.5,175.66,0.02,14.0,0.29,9.76,50.19,5.0,9.0,5.0,7.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,14.34,3.5,175.66,0.02,14.0,0.29,9.76,50.19,5.0,9.0,5.0,7.0,5.0,0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,14.34,3.5,175.66,0.02,14.0,0.29,9.76,50.19,5.0,9.0,5.0,7.0,5.0,0
6.0,3.0,0.0,1.0,2.0,2.0,1.0,25.0,43.67,8.76,3351.68,0.13,74.0,0.11,186.2,382.57,31.0,43.0,23.0,13.0,34.0,1
1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,15.38,4.57,321.48,0.02,18.0,0.22,17.86,70.32,8.0,10.0,7.0,8.0,7.0,0
0.0,3.0,0.0,0.0,2.0,1.0,1.0,5.0,12.8,4.2,225.85,0.02,15.0,0.24,12.55,53.77,6.0,9.0,5.0,7.0,7.0,0
7.0,6.0,0.0,0.0,5.0,2.0,1.0,33.0,27.93,10.5,3079.11,0.1,61.0,0.1,171.06,293.25,21.0,40.0,14.0,14.0,42.0,0
0.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,17.4,6.29,687.61,0.04,28.0,0.16,38.2,109.39,11.0,17.0,7.0,8.0,5.0,0
3.0,5.0,1.0,2.0,3.0,3.0,3.0,14.0,14.42,14.44,3005.14,0.07,49.0,0.07,166.95,208.15,21.0,28.0,8.0,11.0,15.0,0
3.0,5.0,1.0,2.0,3.0,3.0,3.0,14.0,14.42,14.44,3005.14,0.07,49.0,0.07,166.95,208.15,21.0,28.0,8.0,11.0,15.0,0
1.0,5.0,1.0,3.0,4.0,4.0,1.0,16.0,23.68,11.5,3131.24,0.09,63.0,0.09,173.96,272.28,23.0,40.0,10.0,10.0,23.0,0
