$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,$>Defects
0.0,0.003869,0.006419,1.0,0.0,0.0,0.0,0.004075,1.01,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.02,2.0,1.01,1.0,0.0,1.0,0.0,1.01,0.0,1.01,0.0,0.0,2.0,0.0,0.0,0.005195,20.0,3.0,0.006488,0.0,0.0,0.004594,0
0.0,0.0,0.010256,3.0,0.0,0.0,0.003499,0.0,4.04,0.0,6.07208,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,9.23201,0.0,0.0,0.0,2.0,43.0,0.0,9.0,2.0,2.0,0.0,0.0,36.0,0.0,23.0,0.0,0.0,0.0,1.01,0.0,4.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,5.05,0.157863,2.04,6.0,0.00569,0.009791,0.0,19.0,8.0,0.017821,0.0,0.237335,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,0.0,8.0,3.0,0.0,0.0,0.0,28.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,8.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.001513,1.0,0.0,0.0,0.002609,0.0,1.02,0.0,2.75087,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.12025,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.02,0.140083,2.02,3.0,0.0,0.009791,0.0,9.0,1.0,0.001704,0.0,0.181341,0.0,0
0.0,0.0,0.001135,0.0,0.0,0.0,0.02812,0.0,1.01,0.0,2.64198,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.066652,0.0,0.0,0.0,6.0,81.0,0.0,7.0,3.0,2.0,0.0,1.01,21.0,0.0,29.0,0.0,0.0,0.001033,0.0,0.0,8.0,0.0,11.0,0.0,11.0,0.0,0.0,0.00406,1.01,0.005022,4.04,0.0,0.0,0.013377,0.0,17.0,6.0,0.00123,1.02,0.001553,0.0,0
0.0,0.0,0.001563,3.0,0.0,0.0,0.070134,0.0,1.01,0.0,6.09962,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.157212,2.02,0.0,1.06,1.0,58.0,0.0,8.0,2.0,0.0,0.002256,0.0,28.0,0.0,18.0,0.000519,0.0,0.000995,1.01,0.0,1.0,1.05,4.0,0.0,3.0,0.0,0.0,0.0,2.02,0.012771,3.03,3.0,0.000404,0.008406,0.000632,24.0,7.0,0.002029,2.34,0.00759,0.0,0
1.0,0.0,0.0,2.0,0.0,0.0,0.005424,0.0,0.0,0.0,9.01244,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,9.34723,0.0,0.0,1.01,3.0,80.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,19.0,0.001189,0.0,0.003043,4.04,0.0,4.0,1.01,0.0,8.0,0.0,0.0,0.0,0.0,4.04,0.180748,2.02,10.0,0.027482,0.009791,0.002606,17.0,1.0,0.029816,1.05,0.32614,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00427,0.0,0.0,0.0,1.03163,0.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,0.023183,0.0,0.0,0.0,3.0,87.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001205,7.14,0.0,0.0,0.041644,0.0,27.0,2.0,0.0,0.0,2.2e-05,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.001328,0.0,0.0,0.0,1.84703,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.09329,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.136921,1.15,2.0,0.0,0.002024,0.0,0.0,2.0,0.0,0.0,0.175609,0.0,0
0.0,0.0,0.003678,0.0,0.0,0.0,0.00362,0.0,1.01,0.0,4.42588,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.18898,0.0,0.0,0.0,5.0,98.0,0.0,4.0,1.0,1.0,0.0,0.0,6.0,0.0,26.0,0.0,0.0,0.022985,3.03,0.0,6.0,1.01,3.0,2.0,3.0,0.0,0.0,0.0,2.02,0.154945,0.0,4.0,0.018159,0.0,0.000851,0.0,3.0,0.013652,4.1,0.240305,0.0,0
0.0,0.000635,0.0,4.0,0.0,0.0,0.007921,0.000577,0.0,0.0,8.18073,0.0,0.0,1.03,1.0,0.0,0.0,2.0,0.0,0.0,0.199245,0.0,0.0,1.03,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.000852,0.0,0.000831,0.0,1.09,1.0,1.06,1.0,0.0,0.0,0.0,1.03,0.0,0.0,0.014009,2.04,5.0,0.0,0.002353,0.000806,9.0,2.0,0.0,1.09,0.007352,0.000723,0
0.0,0.0,0.0,1.0,0.0,0.0,0.082337,0.0,0.0,0.0,4.35837,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.102749,0.0,0.0,0.0,2.0,28.0,0.0,10.0,1.0,0.0,0.0,0.0,45.0,0.0,19.0,0.0,0.0,0.000831,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006413,1.01,1.0,0.0,0.001486,0.0,25.0,9.0,0.0,1.01,0.001479,0.0,1
0.0,0.0,0.008184,1.0,0.0,0.0,0.001256,0.0,3.06,0.0,3.32672,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.15394,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.06,0.149833,2.02,3.0,0.0,0.009791,0.0,9.0,2.0,0.008778,0.0,0.227553,0.0,0
2.0,0.0,0.003485,1.0,0.0,0.0,0.001811,0.0,1.01,0.0,4.83266,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.22363,0.0,0.0,0.0,6.0,84.0,0.0,11.0,1.0,12.0,0.0,0.0,55.0,0.0,40.0,0.0,0.0,0.0,1.01,0.0,17.0,0.0,10.0,4.0,9.0,0.0,0.0,0.0,2.02,0.167231,1.01,5.0,0.003794,0.005924,0.0,9.0,9.0,0.006839,0.0,0.296861,0.0,0
0.0,0.0,0.0,4.0,0.0,1.01,0.017626,0.0,0.0,0.010189,9.62849,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.01,9.40165,0.0,0.0,2.15,5.0,99.0,0.0,4.0,1.0,2.0,0.0,0.0,6.0,0.0,25.0,0.007908,0.010354,0.009643,6.12,0.0,7.0,3.45,2.0,7.0,1.0,0.0,0.0,0.0,6.12,0.199926,0.0,12.0,0.029215,0.0,0.009912,0.0,4.0,0.029471,3.3,0.416054,0.0,0
0.0,0.0,0.0,1.0,2.03,2.03,0.0,0.0,0.0,0.0,0.0,0.025522,0.0,0.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.038394,0.0,0.0,0.0,0.0,0.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.006419,1.0,0.0,0.0,0.000949,0.0,1.03,0.0,1.84703,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.09329,0.0,0.0,0.0,1.0,14.0,3.0,4.0,4.0,3.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.03,0.136921,1.03,3.0,0.0,0.005924,0.0,75.0,4.0,0.006488,0.0,0.175609,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.000294,0.0,0.0,0.0,0.891381,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.95641,0.0,0.0,0.0,4.0,40.0,4.0,4.0,3.0,1.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.089138,1.1,3.0,0.0,0.027723,0.0,43.0,3.0,0.0,0.0,0.089138,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.00268,0.0,0.0,0.0,5.90237,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.22031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.153971,2.04,5.0,0.0,0.009791,0.0,18.0,0.0,0.0,0.0,0.218916,0.0,0
