$ck_oo_numberOfPrivateMethods,$LDHH_lcom,$LDHH_fanIn,$numberOfNonTrivialBugsFoundUntil:,$WCHU_numberOfPublicAttributes,$WCHU_numberOfAttributes,$CvsWEntropy,$LDHH_numberOfPublicMethods,$WCHU_fanIn,$LDHH_numberOfPrivateAttributes,$CvsEntropy,$LDHH_numberOfPublicAttributes,$WCHU_numberOfPrivateMethods,$WCHU_numberOfMethods,$ck_oo_numberOfPublicAttributes,$ck_oo_noc,$numberOfCriticalBugsFoundUntil:,$ck_oo_wmc,$LDHH_numberOfPrivateMethods,$WCHU_numberOfPrivateAttributes,$CvsLogEntropy,$WCHU_noc,$LDHH_numberOfAttributesInherited,$WCHU_wmc,$ck_oo_fanOut,$ck_oo_numberOfLinesOfCode,$ck_oo_numberOfAttributesInherited,$ck_oo_numberOfMethods,$ck_oo_dit,$ck_oo_fanIn,$LDHH_noc,$WCHU_dit,$ck_oo_lcom,$WCHU_numberOfAttributesInherited,$ck_oo_rfc,$LDHH_wmc,$LDHH_numberOfAttributes,$LDHH_numberOfLinesOfCode,$WCHU_fanOut,$WCHU_lcom,$ck_oo_cbo,$WCHU_rfc,$ck_oo_numberOfAttributes,$numberOfHighPriorityBugsFoundUntil:,$ck_oo_numberOfPrivateAttributes,$numberOfMajorBugsFoundUntil:,$WCHU_numberOfPublicMethods,$LDHH_dit,$WCHU_cbo,$CvsLinEntropy,$WCHU_numberOfMethodsInherited,$numberOfBugsFoundUntil:,$LDHH_fanOut,$LDHH_numberOfMethodsInherited,$LDHH_rfc,$ck_oo_numberOfMethodsInherited,$ck_oo_numberOfPublicMethods,$LDHH_cbo,$WCHU_numberOfLinesOfCode,$CvsExpEntropy,$LDHH_numberOfMethods,$>Defects
0.0,0.000725,0.0,1.0,0.0,0.0,0.013291,0.0007,0.0,0.0,9.74272,0.0,0.0,1.01,0.0,0.0,0.0,22.0,0.0,0.0,0.242331,0.0,0.000762,1.05,8.0,78.0,6.0,8.0,3.0,2.0,0.0,0.0,28.0,1.01,45.0,0.000785,0.0,0.005297,1.01,1.08,10.0,1.07,3.0,0.0,3.0,1.0,1.01,0.0,1.01,0.019552,4.1,1.0,0.002143,0.004089,0.000749,56.0,7.0,0.00212,2.09,0.031431,0.000779,0
0.0,0.0,0.0,0.0,0.0,0.0,0.001519,0.0,0.0,0.0,2.50744,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.056104,0.0,0.0,0.0,4.0,35.0,18.0,5.0,2.0,4.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002873,4.04,1.0,0.0,0.01375,0.0,62.0,4.0,0.0,0.0,4.5e-05,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.004033,0.0,0.0,0.0,1.39276,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.032105,0.0,0.023233,0.0,4.0,27.0,2.0,6.0,3.0,2.0,0.0,0.0,15.0,1.02,17.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001819,4.12,0.0,0.0,0.038159,0.0,51.0,5.0,0.0,0.0,7.3e-05,0.0,0
1.0,0.000782,0.002993,2.0,0.0,0.0,0.010854,0.000828,4.04,0.0,8.27328,0.0,0.0,1.02,0.0,1.0,0.0,14.0,0.0,0.0,0.209368,0.0,0.001986,3.05,8.0,53.0,1.0,10.0,4.0,4.0,0.0,0.0,45.0,1.01,30.0,0.002266,0.0,0.006816,2.02,1.21,12.0,3.04,3.0,0.0,3.0,0.0,1.02,0.0,5.06,0.017859,4.08,2.0,0.001601,0.005944,0.002201,63.0,8.0,0.004333,4.19,0.031443,0.000845,0
1.0,0.000669,0.000732,2.0,0.0,1.01,0.011532,0.000777,1.01,0.002713,10.231,0.0,0.0,1.01,0.0,2.0,0.0,19.0,0.0,1.01,0.264389,0.0,0.002952,2.02,5.0,64.0,1.0,11.0,4.0,4.0,0.0,0.0,55.0,2.02,32.0,0.00158,0.001748,0.006078,1.01,1.11,9.0,2.02,4.0,0.0,3.0,0.0,1.01,0.0,2.02,0.023697,4.07,2.0,0.001011,0.005866,0.001511,65.0,10.0,0.001921,3.08,0.042078,0.000777,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,5.0,2.0,2.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.001792,2.0,0.0,0.0,0.001532,0.0,2.02,0.0,3.54759,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.10365,0.0,0.001986,1.01,8.0,53.0,1.0,10.0,4.0,4.0,0.0,0.0,45.0,1.01,30.0,0.000738,0.0,0.005251,1.01,0.0,12.0,1.01,3.0,0.0,3.0,0.0,0.0,0.0,3.03,0.012429,3.06,2.0,0.001011,0.005014,0.000706,63.0,8.0,0.002993,2.06,0.031313,0.0,1
0.0,0.0,0.001557,0.0,0.0,0.0,0.003086,0.0,1.01,0.0,6.42599,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.168539,0.0,0.0,0.0,1.0,21.0,8.0,6.0,4.0,2.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.01,0.015846,5.11,0.0,0.0,0.013249,0.0,90.0,6.0,0.001474,0.0,0.031381,0.0,0
0.0,0.0,0.005026,1.0,0.0,0.0,0.031983,0.0,2.04,0.0,7.10446,0.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.194702,0.0,0.0,2.02,4.0,44.0,4.0,9.0,4.0,12.0,0.0,0.0,36.0,0.0,26.0,0.00208,0.0,0.002018,0.0,0.0,16.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.04,0.019868,3.07,2.0,0.0,0.004833,0.0,55.0,8.0,0.005049,2.02,0.037721,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.004988,0.0,0.0,0.0,1.56044,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.052586,0.0,0.0,0.0,2.0,29.0,13.0,8.0,5.0,1.0,0.0,0.0,28.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008031,2.04,2.0,0.0,0.005123,0.0,80.0,7.0,0.0,0.0,0.024708,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.006921,0.0,0.0,0.0,3.15995,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.098123,0.0,0.0,0.0,2.0,30.0,13.0,8.0,5.0,1.0,0.0,0.0,28.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012803,2.04,2.0,0.0,0.005123,0.0,80.0,7.0,0.0,0.0,0.0309,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.004601,0.0,0.0,0.0,3.05459,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.103073,0.0,0.0,0.0,2.0,19.0,1.0,5.0,2.0,3.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015822,0.0,1.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.048942,0.0,0
0.0,0.0,0.006842,8.0,0.0,0.0,0.003978,0.0,1.01,0.0,7.95479,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,8.1394,0.0,0.001421,0.0,5.0,106.0,95.0,14.0,3.0,2.0,0.0,0.0,91.0,1.01,53.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.01,0.154542,2.02,9.0,0.0,0.003929,0.0,73.0,5.0,0.006713,0.0,0.232145,0.0,0
0.0,0.0,0.0,7.0,0.0,0.0,0.030785,0.0,0.0,0.0,11.2897,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,8.19532,0.0,0.025373,1.07,5.0,124.0,68.0,9.0,2.0,1.0,0.0,0.0,36.0,14.23,30.0,0.000694,0.0,0.000687,1.04,0.0,5.0,1.04,1.0,0.0,0.0,0.0,0.0,0.0,1.04,0.147945,4.04,8.0,0.000687,0.006896,0.000683,33.0,5.0,0.000811,1.21,0.223211,0.0,0
1.0,0.0,0.0,3.0,0.0,0.0,0.044671,0.0,0.0,0.0,5.63536,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.133442,0.0,0.0,0.0,2.0,54.0,0.0,8.0,1.0,0.0,0.0,0.0,28.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.008342,6.08,3.0,0.0,0.007778,0.0,26.0,7.0,0.0,0.0,0.001137,0.0,0
0.0,0.000725,0.0,0.0,0.0,1.01,0.008811,0.0007,0.0,0.000752,6.79305,0.0,0.0,1.01,0.0,0.0,0.0,9.0,0.0,1.01,0.185277,0.0,0.001644,1.02,4.0,34.0,3.0,8.0,3.0,0.0,0.0,1.01,28.0,2.08,18.0,0.000785,0.000755,0.00147,1.01,1.07,4.0,1.02,3.0,0.0,3.0,0.0,1.01,0.000742,1.01,0.019172,5.13,0.0,0.000787,0.007324,0.000749,33.0,6.0,0.000861,2.08,0.040487,0.000779,0
0.0,0.001552,0.000855,7.0,0.0,1.01,0.005545,0.000844,1.01,0.0,9.78944,0.0,0.0,2.02,0.0,1.0,0.0,18.0,0.0,0.0,0.226223,1.01,0.004526,2.04,4.0,57.0,52.0,12.0,4.0,2.0,0.01184,0.0,66.0,1.03,30.0,0.001793,0.000832,0.001754,3.03,2.22,6.0,2.06,2.0,0.0,0.0,0.0,1.01,0.0,3.03,0.013049,9.16,7.0,0.002957,0.025009,0.001805,131.0,8.0,0.002926,2.09,0.001184,0.001889,0
0.0,0.0,0.0,10.0,0.0,0.0,0.012363,0.0,0.0,0.0,8.96672,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.242697,0.0,0.01888,1.01,3.0,63.0,67.0,9.0,5.0,2.0,0.0,0.0,36.0,10.15,30.0,0.003788,0.0,0.000943,1.01,0.0,5.0,1.02,7.0,0.0,0.0,0.0,0.0,0.0,1.01,0.024768,10.15,11.0,0.000993,0.02165,0.000969,47.0,7.0,0.001007,1.04,0.051996,0.0,1
1.0,0.0,0.0,9.0,0.0,0.0,0.008246,0.0,0.0,0.0,11.1327,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.1664,0.0,0.0,0.0,13.0,152.0,0.0,6.0,1.0,2.0,0.0,0.0,15.0,0.0,67.0,0.0,0.0,0.001404,2.02,0.0,15.0,3.05,1.0,0.0,0.0,0.0,0.0,0.0,2.02,0.134361,1.01,13.0,0.00225,0.001487,0.002581,8.0,5.0,0.002369,2.04,0.17641,0.0,0
0.0,0.0,0.00136,5.0,0.0,0.0,0.02586,0.001371,1.02,0.0,17.2695,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.428158,0.0,0.004977,1.02,5.0,41.0,0.0,5.0,3.0,2.0,0.0,1.01,10.0,2.02,14.0,0.000854,0.0,0.008031,4.05,0.0,7.0,3.08,0.0,1.0,0.0,2.0,1.03,0.00091,5.07,0.032943,11.41,6.0,0.002769,0.019161,0.002372,67.0,5.0,0.004528,5.11,0.037581,0.0,0
0.0,0.002737,0.0,3.0,0.0,0.0,0.012523,0.001371,0.0,0.0,11.9006,0.0,0.0,2.02,0.0,0.0,0.0,10.0,0.0,0.0,0.311325,0.0,0.004502,2.02,5.0,39.0,0.0,10.0,4.0,1.0,0.0,1.01,45.0,2.02,19.0,0.003251,0.0,0.008061,2.02,2.17,6.0,4.06,0.0,0.0,0.0,0.0,1.05,0.00091,2.02,0.02812,11.38,4.0,0.002038,0.019161,0.005169,70.0,7.0,0.002427,3.08,0.043412,0.003084,0
0.0,0.00121,0.0,2.0,0.0,0.0,0.010904,0.001371,0.0,0.0,8.64184,0.0,0.0,1.01,0.0,0.0,0.0,7.0,0.0,0.0,0.233794,0.0,0.004502,1.01,2.0,23.0,0.0,7.0,4.0,1.0,0.0,1.01,21.0,2.02,9.0,0.001367,0.0,0.001344,1.02,1.06,3.0,2.03,0.0,0.0,0.0,0.0,1.05,0.00091,1.02,0.023251,11.38,3.0,0.000787,0.019161,0.002084,70.0,6.0,0.000861,1.04,0.042538,0.001341,0
0.0,0.00121,0.0,2.0,0.0,0.0,0.010467,0.001371,0.0,0.0,9.23472,0.0,0.0,1.01,0.0,0.0,0.0,8.0,0.0,0.0,0.241801,0.0,0.004502,1.01,2.0,26.0,0.0,8.0,4.0,1.0,0.0,1.01,28.0,2.02,10.0,0.001367,0.0,0.001344,0.0,1.07,3.0,1.01,0.0,0.0,0.0,0.0,1.05,0.00091,0.0,0.022092,11.38,3.0,0.0,0.019161,0.001335,70.0,7.0,0.0,1.04,0.036751,0.001341,0
0.0,0.005621,0.0,20.0,0.0,1.02,0.062264,0.0,0.0,0.003402,11.9023,0.0,1.01,3.03,1.0,1.0,1.0,16.0,0.001009,1.03,0.341978,0.0,0.01888,3.13,2.0,54.0,61.0,9.0,5.0,0.0,0.0,0.0,36.0,10.14,20.0,0.007169,0.004007,0.007181,2.06,3.27,2.0,3.16,9.0,0.0,3.0,2.0,0.0,0.0,2.06,0.040158,10.15,21.0,0.004372,0.02165,0.007176,49.0,5.0,0.00515,3.52,0.099809,0.006833,1
0.0,0.0,0.0,0.0,0.0,0.0,0.002208,0.0,0.0,0.0,4.07501,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.097153,0.0,0.0,0.0,2.0,26.0,4.0,7.0,2.0,1.0,0.0,0.0,21.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006219,3.05,0.0,0.0,0.00753,0.0,33.0,7.0,0.0,0.0,0.001031,0.0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.009435,0.0,0.0,0.0,11.9805,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.296062,0.0,0.0,0.0,7.0,169.0,0.0,11.0,1.0,2.0,0.0,0.0,55.0,0.0,72.0,0.0,0.0,0.004997,1.01,0.0,9.0,1.01,10.0,0.0,3.0,1.0,0.0,0.0,1.01,0.02324,1.01,1.0,0.000691,0.001646,0.000805,6.0,2.0,0.000728,1.16,0.034622,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.02691,0.0,0.0,0.0,5.07933,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.120678,0.0,0.0,0.0,0.0,42.0,0.0,14.0,1.0,0.0,0.0,0.0,91.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007625,1.01,0.0,0.0,0.001487,0.0,22.0,14.0,0.0,0.0,0.001119,0.0,0
0.0,0.0,0.0,1.0,0.0,1.04,0.008474,0.0,0.0,0.001855,3.79861,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.01,0.123344,0.0,0.0,2.02,6.0,179.0,0.0,12.0,1.0,1.0,0.0,0.0,66.0,0.0,49.0,0.004284,0.001703,0.009208,0.0,0.0,7.0,1.02,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.017618,0.0,3.0,0.0,0.0,0.002502,7.0,5.0,0.0,3.18,0.049013,0.0,0
1.0,0.0,0.0,2.0,0.0,0.0,0.025373,0.0,0.0,0.0,5.13272,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.142065,0.0,0.0,0.0,20.0,132.0,0.0,8.0,1.0,0.0,0.0,0.0,28.0,0.0,83.0,0.0,0.0,0.004997,0.0,0.0,20.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015201,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.13,0.034441,0.0,0
3.0,0.0,0.0,3.0,0.0,0.0,0.028686,0.0,0.0,0.0,1.53632,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.12341,0.0,0.0,0.0,15.0,130.0,0.0,9.0,1.0,3.0,0.0,0.0,36.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.041271,0.0,3.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.108877,0.0,1
2.0,0.0,0.0,3.0,0.0,0.0,0.006681,0.0,0.0,0.0,5.83014,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.180778,0.0,0.0,0.0,15.0,85.0,0.0,6.0,1.0,2.0,0.0,0.0,15.0,0.0,41.0,0.0,0.0,0.002419,0.0,0.0,17.0,1.01,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.023551,0.0,3.0,0.0,0.0,0.002356,6.0,3.0,0.0,1.01,0.056577,0.0,0
2.0,0.0,0.0,2.0,0.0,0.0,0.001788,0.0,0.0,0.0,2.65048,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.24008,0.0,0.0,0.0,14.0,117.0,0.0,4.0,1.0,1.0,0.0,0.0,6.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.083459,0.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.206194,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.023337,0.0,0.0,0.0,3.36934,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.079924,0.0,0.0,0.0,0.0,15.0,0.0,4.0,1.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.005041,2.03,1.0,0.0,0.002594,0.0,15.0,4.0,0.0,0.0,0.000804,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.022196,0.0,0.0,0.0,2.23731,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.053999,0.0,0.0,0.0,17.0,89.0,0.0,4.0,1.0,1.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.003552,0.0,1.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.000455,0.0,0
0.0,0.000819,0.0,2.0,0.0,0.0,0.01055,0.0,0.0,0.0,8.22594,0.0,0.0,1.01,0.0,0.0,0.0,22.0,0.0,0.0,0.228725,0.0,0.0,1.03,16.0,103.0,0.0,9.0,2.0,1.0,0.0,0.0,36.0,0.0,74.0,0.000854,0.0,0.000726,1.01,1.08,17.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.023858,0.0,2.0,0.00063,0.0,0.002371,4.0,1.0,0.000848,1.16,0.043458,0.000822,1
3.0,0.0,0.0,2.0,0.0,0.0,0.04396,0.0,0.0,0.0,6.14016,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.183033,0.0,0.0,0.0,11.0,77.0,1.0,8.0,2.0,3.0,0.0,0.0,28.0,0.0,54.0,0.0,0.0,0.004997,1.01,0.0,14.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.01,0.022001,0.0,2.0,0.002143,0.0,0.0,14.0,4.0,0.00212,1.01,0.046323,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.004608,0.0,0.0,0.0,2.15793,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.085143,0.0,0.0,0.0,11.0,81.0,0.0,8.0,2.0,1.0,0.0,0.0,28.0,0.0,39.0,0.0,0.0,0.008111,0.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017156,0.0,3.0,0.0,0.0,0.0,29.0,6.0,0.0,2.02,0.067305,0.0,0
2.0,0.0,0.0,1.0,0.0,0.0,0.088277,0.0,0.0,0.0,1.45568,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.035206,0.0,0.0,0.0,16.0,81.0,0.0,12.0,1.0,0.0,0.0,0.0,66.0,0.0,53.0,0.0,0.0,0.0,2.02,0.0,16.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.02,0.00233,0.0,1.0,0.003586,0.0,0.0,17.0,10.0,0.00324,0.0,0.000312,0.0,1
0.0,0.0,0.001277,0.0,0.0,0.0,0.001229,0.0,1.01,0.0,2.36846,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.058891,0.0,0.0,0.0,3.0,37.0,9.0,6.0,2.0,2.0,0.0,0.0,15.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1.01,0.004246,1.01,0.0,0.0,0.001487,0.0,23.0,6.0,0.001256,0.0,0.000998,0.0,0
0.0,0.0,0.000582,2.0,0.0,0.0,0.002208,0.0,1.01,0.0,4.07501,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.097153,0.0,0.001441,0.0,1.0,16.0,2.0,8.0,2.0,9.0,0.0,0.0,28.0,1.01,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.01,0.006219,1.01,2.0,0.0,0.001487,0.0,11.0,7.0,0.000755,0.0,0.001031,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.053021,0.0,0.0,0.0,4.43166,0.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,0.125048,0.0,0.0,0.0,6.0,146.0,1.0,11.0,2.0,5.0,0.0,0.0,55.0,0.0,53.0,0.0,0.0,0.004997,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014065,1.01,0.0,0.0,0.001646,0.0,13.0,2.0,0.0,1.02,0.034296,0.0,1
3.0,0.0,0.0,0.0,0.0,0.0,0.003832,0.0,0.0,0.0,6.41569,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.169334,0.0,0.0,0.0,6.0,87.0,0.0,7.0,2.0,1.0,0.0,0.0,21.0,0.0,35.0,0.0,0.0,0.004997,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016324,1.01,0.0,0.0,0.001646,0.0,29.0,2.0,0.0,1.08,0.034357,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.003426,0.0,0.0,0.0,7.6651,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.196109,0.0,0.000762,0.0,3.0,26.0,6.0,6.0,3.0,2.0,0.0,0.0,15.0,1.01,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01723,2.06,0.0,0.0,0.002409,0.0,39.0,4.0,0.0,0.0,0.031399,0.0,0
1.0,0.0,0.002862,0.0,0.0,0.0,0.006675,0.0,3.04,0.0,10.2185,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.255261,0.0,0.0,0.0,1.0,20.0,0.0,6.0,1.0,2.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,0.000695,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.04,0.020891,1.01,0.0,0.0,0.001646,0.0,6.0,5.0,0.003281,1.01,0.034491,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.003847,0.0,0.0,0.0,7.47927,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.194515,0.0,0.0,0.0,0.0,18.0,0.0,5.0,1.0,1.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017889,1.01,1.0,0.0,0.001646,0.0,6.0,5.0,0.0,0.0,0.034528,0.0,0
2.0,0.0,0.016615,5.0,4.07,4.07,0.031083,0.0,2.02,0.0,11.6815,0.01202,0.0,0.0,36.0,0.0,0.0,15.0,0.0,0.0,8.20478,0.0,0.0,2.02,8.0,80.0,0.0,5.0,1.0,6.0,0.0,0.0,10.0,0.0,29.0,0.002844,0.011726,0.002626,0.0,0.0,14.0,1.01,39.0,1.0,3.0,0.0,0.0,0.0,2.02,0.147029,1.01,7.0,0.0,0.001487,0.000743,8.0,3.0,0.016343,2.1,0.219187,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.001136,0.0,0.0,0.0,3.19695,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.09499,0.0,0.0,0.0,1.0,9.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011819,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0312,0.0,0
0.0,0.0,0.0,13.0,0.0,0.0,0.004744,0.0,0.0,0.0,9.38026,0.0,0.0,0.0,8.0,0.0,0.0,37.0,0.0,0.0,8.13835,0.0,0.0,0.0,25.0,162.0,0.0,7.0,1.0,2.0,0.0,0.0,21.0,0.0,61.0,0.0,0.0,0.001091,1.04,0.0,26.0,3.11,8.0,2.0,0.0,1.0,0.0,0.0,1.04,0.139236,1.01,14.0,0.001121,0.001487,0.003138,8.0,2.0,0.000924,1.15,0.209959,0.0,0
0.0,0.0,0.0,1.0,0.0,1.01,0.006332,0.0,0.0,0.002713,7.6507,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,1.01,0.206349,0.0,0.0,0.0,2.0,25.0,3.0,7.0,3.0,3.0,0.0,0.0,21.0,0.0,13.0,0.0,0.001748,0.0,1.01,0.0,5.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.01,0.020649,1.01,1.0,0.000691,0.001646,0.0,24.0,7.0,0.000728,0.0,0.041955,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.00133,0.0,0.0,0.0,1.56044,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.052586,0.0,0.0,0.0,0.0,17.0,0.0,5.0,1.0,1.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008031,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.024708,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0
